city,title,brand,brand_series,version,year,distance,disaplacement,tl_number,price,guiding_price,service,is_strict
bj,别克 昂科拉 2014款 1.4T 自动两驱都市精英型,别克,昂科拉,自动两驱都市精英型,2014,5.6,1.4T,1.4,7.00,17.40,到店服务,非严选
bj,大众 途观 2010款 2.0TSI 自动四驱菁英版,大众,途观,SI 自动四驱菁英版,2011,8.3,2.0T,2.0,10.95,30.60,到店服务,非严选
bj,别克 昂科拉 2013款 1.4T 自动两驱领先型,别克,昂科拉,自动两驱领先型,2015,7.6,1.4T,1.4,8.70,19.20,到店服务,非严选
bj,大众 朗行 2015款 1.6L 自动舒适版,大众,朗行,自动舒适版,2016,3.7,1.6L,1.6,8.50,15.20,到店服务,非严选
bj,斯柯达 昕锐 2016款 1.6L 手动创行版,斯柯达,昕锐,手动创行版,2016,2.3,1.6L,1.6,5.60,10.40,到店服务,非严选
bj,雪铁龙 爱丽舍 2015款 质尚版 1.6L 手动时尚型,雪铁龙,爱丽舍,手动时尚型,2015,5.4,1.6L,1.6,4.00,9.10,到店服务,非严选
bj,现代ix35 2012款 2.0L 自动四驱尊贵版GLS,现代ix35,,自动四驱尊贵版GLS,2012,7.7,2.0L,2.0,7.60,23.40,到店服务,非严选
bj,斯柯达 明锐 2013款 1.6L 手动逸致版,斯柯达,明锐,手动逸致版,2013,7.5,1.6L,1.6,5.21,13.20,,非严选
bj,福特 嘉年华 2013款 两厢 1.5L 自动时尚型,福特,嘉年华,自动时尚型,2013,4.2,1.5L,1.5,5.00,10.70,到店服务,非严选
bj,福特 福睿斯 2015款 1.5L 自动时尚型,福特,福睿斯,自动时尚型,2016,5.9,1.5L,1.5,7.29,13.00,到店服务,非严选
bj,中华V3 2016款 1.5L 手动智能型,中华V3,,手动智能型,2018,0.6,1.5L,1.5,6.00,8.40,到店服务,非严选
bj,大众 高尔夫 2012款 1.4TSI 自动舒适型,大众,高尔夫,SI 自动舒适型,2013,6.2,1.4T,1.4,6.92,7.09,店内直卖,严选车
bj,大众 桑塔纳 2013款 1.4L 手动风尚版,大众,桑塔纳,手动风尚版,2013,6.7,1.4L,1.4,3.50,9.20,到店服务,非严选
bj,大众 宝来 2014款 1.6L 手动舒适型,大众,宝来,手动舒适型,2014,6.1,1.6L,1.6,5.49,5.57,店内直卖,严选车
bj,标致308 2014款 乐享版 经典 1.6L 手动风尚型,标致308,,手动风尚型,2014,3.5,1.6L,1.6,5.30,12.40,到店服务,非严选
bj,宝马5系 2014款 525Li 风尚设计套装,宝马5系,,,2013,5.7,,,25.00,54.20,到店服务,非严选
bj,奥迪Q5 2011款 2.0TFSI 舒适型,奥迪Q5,,FSI 舒适型,2012,8.5,2.0T,2.0,16.00,51.60,到店服务,非严选
bj,奔驰C级 2013款 C 260 CGI 时尚型,奔驰C级,,,2013,7.3,,,15.00,42.10,,非严选
bj,沃尔沃XC60 2014款 T5 智雅版(进口),沃尔沃XC60,,,2013,5.5,,,19.00,51.00,到店服务,非严选
bj,Jeep 自由客 2011款 2.4 经典版(进口),Jeep,自由客,,2011,6.7,,,8.43,9.11,到店服务,严选车
bj,日产 楼兰 2017款 2.5L XL 两驱智尚版,日产,楼兰,XL 两驱智尚版,2017,3.0,2.5L,2.5,19.51,20.47,到店服务,严选车
bj,别克 君越 2016款 20T 精英型,别克,君越,,2016,3.8,,,16.00,26.00,,非严选
bj,沃尔沃S60L 2016款 T4 智远版,沃尔沃S60L,,,2015,2.5,,,16.00,33.60,到店服务,非严选
bj,奔腾B50 2013款 1.6L 手动舒适型,奔腾B50,,手动舒适型,2015,2.6,1.6L,1.6,4.20,10.10,到店服务,非严选
bj,斯巴鲁 傲虎 2012款 2.5i豪华版,斯巴鲁,傲虎,,2011,13.2,,,9.90,32.50,,非严选
bj,别克 凯越 2013款 1.5L 自动经典型,别克,凯越,自动经典型,2013,4.9,1.5L,1.5,4.50,11.10,到店服务,非严选
bj,奔腾B50 2013款 1.6L 手动豪华型,奔腾B50,,手动豪华型,2016,3.7,1.6L,1.6,4.59,10.50,到店服务,非严选
bj,起亚 智跑 2015款 2.0L 自动两驱版DLX,起亚,智跑,自动两驱版DLX,2016,3.5,2.0L,2.0,9.60,19.30,到店服务,非严选
bj,别克GL8 2011款 2.4L CT舒适版,别克GL8,,CT舒适版,2011,13.3,2.4L,2.4,7.30,24.70,到店服务,非严选
bj,大众 朗逸 2013款 改款 1.4TSI 手动舒适版,大众,朗逸,SI 手动舒适版,2014,8.4,1.4T,1.4,6.00,14.50,到店服务,非严选
bj,奔腾B30 2016款 1.6L 手动豪华型,奔腾B30,,手动豪华型,2016,2.0,1.6L,1.6,4.40,7.90,到店服务,非严选
bj,标致308 2014款 乐享版 经典 1.6L 自动优尚型,标致308,,自动优尚型,2015,2.7,1.6L,1.6,6.50,12.60,到店服务,非严选
bj,长城M4 2012款 1.5L 手动豪华型,长城M4,,手动豪华型,2013,3.7,1.5L,1.5,3.00,7.40,到店服务,非严选
bj,雪铁龙C5 2013款 2.0L 自动悦享型,雪铁龙C5,,自动悦享型,2014,7.9,2.0L,2.0,8.00,21.90,,非严选
bj,传祺GS4 2016款 235T G-DCT豪华版,传祺GS4,,,2016,5.5,,,7.70,15.60,到店服务,非严选
bj,起亚 智跑 2012款 2.0L 自动两驱版NAVI,起亚,智跑,自动两驱版NAVI,2012,5.0,2.0L,2.0,8.00,22.80,,非严选
bj,大众 宝来 2012款 1.6L 自动舒适型,大众,宝来,自动舒适型,2011,8.9,1.6L,1.6,4.50,14.20,到店服务,非严选
bj,别克GL8 2014款 2.4L 经典版,别克GL8,,经典版,2014,3.9,2.4L,2.4,11.90,22.70,,非严选
bj,别克 凯越 2015款 1.5L 自动经典型,别克,凯越,自动经典型,2016,2.7,1.5L,1.5,5.20,10.00,到店服务,非严选
bj,别克 君威 2010款 2.0T 豪华运动版,别克,君威,豪华运动版,2011,6.3,2.0T,2.0,7.50,28.10,到店服务,非严选
bj,北汽新能源 EV系列 2016款 EV160 轻快版,北汽新能源,EV系列,,2016,1.4,,,3.90,19.30,,非严选
bj,大众 朗逸 2013款 1.4TSI 手动豪华版,大众,朗逸,SI 手动豪华版,2013,8.2,1.4T,1.4,6.25,15.90,到店服务,非严选
bj,大众 宝来 2012款 1.6L 自动时尚超值版,大众,宝来,自动时尚超值版,2012,11.2,1.6L,1.6,5.00,13.20,到店服务,非严选
bj,日产 轩逸 2012款 经典 1.6XE 手动舒适版,日产,轩逸,,2013,11.2,,,4.50,10.80,到店服务,非严选
bj,福特 嘉年华 2013款 两厢 1.5L 自动运动型,福特,嘉年华,自动运动型,2013,6.5,1.5L,1.5,4.80,12.10,到店服务,非严选
bj,东风风神A30 2014款 1.5L 手动智驱实尚型,东风风神A30,,手动智驱实尚型,2015,0.5,1.5L,1.5,3.50,7.50,到店服务,非严选
bj,雪铁龙 世嘉 2012款 三厢 1.6L 自动品尚型,雪铁龙,世嘉,自动品尚型,2013,4.2,1.6L,1.6,5.00,12.70,,非严选
bj,别克 君威 2012款 2.0L 舒适版,别克,君威,舒适版,2013,7.5,2.0L,2.0,7.80,20.20,,非严选
bj,哈弗H6 2012款 2.4L 自动两驱精英型,哈弗H6,,自动两驱精英型,2013,4.0,2.4L,2.4,5.50,13.50,到店服务,非严选
bj,现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,现代ix35,,自动两驱智能型GLS 国IV,2013,8.7,2.0L,2.0,8.50,21.40,到店服务,非严选
bj,别克 凯越 2015款 1.5L 自动经典型,别克,凯越,自动经典型,2015,6.7,1.5L,1.5,5.00,10.00,到店服务,非严选
bj,奔驰C级 2016款 C 200 L 运动型,奔驰C级,,,2016,4.2,,,26.10,26.44,店内直卖,严选车
bj,奥迪A3 2014款 Limousine 35 TFSI 自动进取型,奥迪A3,,,2015,0.9,,,13.03,22.30,店内直卖,严选车
bj,现代 全新胜达 2013款 2.4L 自动两驱智能型,现代,全新胜达,自动两驱智能型,2013,7.9,2.4L,2.4,9.80,10.05,店内直卖,严选车
bj,福特 福克斯 2012款 三厢 1.6L 自动舒适型,福特,福克斯,自动舒适型,2012,4.4,1.6L,1.6,4.51,14.20,店内直卖,严选车
bj,比亚迪S7 2015款 2.0T 自动尊贵型,比亚迪S7,,自动尊贵型,2015,3.6,2.0T,2.0,5.79,5.88,店内直卖,严选车
bj,标致2008 2014款 1.6L 自动领航版,标致2008,,自动领航版,2014,3.2,1.6L,1.6,5.99,6.19,店内直卖,严选车
bj,别克 凯越 2013款 1.5L 手动经典型,别克,凯越,手动经典型,2014,4.0,1.5L,1.5,3.92,4.14,店内直卖,严选车
bj,福特 翼虎 2013款 1.6L GTDi 两驱舒适型,福特,翼虎,GTDi 两驱舒适型,2014,7.4,1.6L,1.6,9.03,21.00,到店服务,非严选
bj,凯迪拉克ATS-L 2016款 28T 技术型,凯迪拉克ATS-L,,,2016,4.4,,,17.00,32.40,到店服务,非严选
bj,雪铁龙C4L 2015款 1.2T 自动尊贵版,雪铁龙C4L,,自动尊贵版,2015,2.3,1.2T,1.2,6.30,17.60,到店服务,非严选
bj,别克 英朗 2016款 15N 自动进取型,别克,英朗,,2016,2.7,,,7.00,13.00,到店服务,非严选
bj,福特 翼虎 2013款 1.6L GTDi 四驱精英型,福特,翼虎,GTDi 四驱精英型,2013,7.9,1.6L,1.6,8.72,9.48,到店服务,严选车
bj,宝马3系 2014款 320Li 时尚型,宝马3系,,,2014,6.6,,,18.50,38.90,到店服务,非严选
bj,奔驰E级 2012款 E 200 L CGI优雅型,奔驰E级,,,2012,12.8,,,17.00,47.50,到店服务,非严选
bj,雪佛兰 科鲁兹 2010款 1.6L SL天地版 MT,雪佛兰,科鲁兹,SL天地版 MT,2011,5.2,1.6L,1.6,3.20,12.40,到店服务,非严选
bj,奔驰GLA级 2015款 GLA 220 4MATIC 时尚型,奔驰GLA级,,,2016,3.3,,,21.60,22.13,到店服务,严选车
bj,北汽绅宝 绅宝D50 2014款 1.5L 手动标准版,北汽绅宝,绅宝D50,手动标准版,2015,3.6,1.5L,1.5,3.50,8.10,到店服务,非严选
bj,奥迪Q3 2013款 35 TFSI 舒适型,奥迪Q3,,,2014,11.4,,,13.60,34.30,,非严选
bj,日产 轩逸 2009款 1.6XL 自动豪华天窗版,日产,轩逸,,2009,11.2,,,4.50,15.80,到店服务,非严选
bj,丰田 汉兰达 2015款 2.0T 四驱豪华版 7座,丰田,汉兰达,四驱豪华版 7座,2016,6.7,2.0T,2.0,26.00,32.00,,非严选
bj,大众 途安 2013款 1.4T 自动舒适版5座,大众,途安,自动舒适版5座,2014,8.3,1.4T,1.4,8.60,19.70,到店服务,非严选
bj,别克 君越 2012款 2.0T豪雅版,别克,君越,豪雅版,2011,12.8,2.0T,2.0,7.91,31.30,到店服务,严选车
bj,大众 速腾 2015款 230TSI 自动舒适型,大众,速腾,自动舒适型,2015,15.9,230TSI,230,9.00,17.50,,非严选
bj,奥迪Q5 2013款 40 TFSI 舒适型,奥迪Q5,,,2014,10.4,,,22.17,23.25,到店服务,严选车
bj,丰田 汉兰达 2009款 2.7L 两驱7座豪华版,丰田,汉兰达,两驱7座豪华版,2011,12.8,2.7L,2.7,12.30,32.40,到店服务,非严选
bj,福特 蒙迪欧-致胜 2011款 2.0L GTDi200豪华型,福特,蒙迪欧-致胜,GTDi200豪华型,2013,7.5,2.0L,2.0,7.40,23.60,到店服务,非严选
bj,现代 索纳塔八 2011款 2.0L 自动领先版,现代,索纳塔八,自动领先版,2012,8.9,2.0L,2.0,6.80,19.50,,非严选
bj,起亚 智跑 2015款 2.0L 自动两驱版DLX,起亚,智跑,自动两驱版DLX,2015,5.0,2.0L,2.0,10.00,19.30,到店服务,非严选
bj,别克 凯越 2013款 1.5L 手动经典型,别克,凯越,手动经典型,2014,8.1,1.5L,1.5,3.80,10.50,到店服务,非严选
bj,大众 朗逸 2013款 改款 1.4TSI DSG舒适版,大众,朗逸,SI DSG舒适版,2014,1.4,1.4T,1.4,7.85,16.10,到店服务,非严选
bj,启辰R50 2013款 1.6L 手动豪华版,启辰R50,,手动豪华版,2015,3.4,1.6L,1.6,3.79,8.20,到店服务,非严选
bj,大众 捷达 2013款 1.6L 手动舒适型,大众,捷达,手动舒适型,2014,4.8,1.6L,1.6,5.00,10.70,到店服务,非严选
bj,长城M4 2012款 1.5L 手动舒适型,长城M4,,手动舒适型,2014,3.0,1.5L,1.5,3.20,6.90,到店服务,非严选
bj,起亚K2 2015款 三厢 1.4L AT GLS,起亚K2,,AT GLS,2016,0.5,1.4L,1.4,6.25,9.30,到店服务,非严选
bj,荣威350 2013款 350C 1.5L 自动迅悦版,荣威350,,自动迅悦版,2013,3.3,1.5L,1.5,4.30,11.90,,非严选
bj,大众 高尔夫 2011款 1.6 自动舒适型,大众,高尔夫,,2011,14.1,,,6.00,15.20,,非严选
bj,大众 桑塔纳 2013款 1.6L 自动豪华版,大众,桑塔纳,自动豪华版,2013,6.7,1.6L,1.6,6.00,13.40,到店服务,非严选
bj,哈弗H6 Coupe 2015款 蓝标 2.0T 自动两驱尊贵型,哈弗H6,Coupe,自动两驱尊贵型,2015,7.6,2.0T,2.0,9.00,18.60,到店服务,非严选
bj,东风风行 风行S500 2016款 1.6L CVT尊享型,东风风行,风行S500,CVT尊享型,2016,4.7,1.6L,1.6,5.50,10.10,,非严选
bj,大众POLO 2014款 1.4L 自动舒适版,大众POLO,,自动舒适版,2015,3.1,1.4L,1.4,6.50,10.70,到店服务,非严选
bj,奔驰C级 2016款 C 200 L 运动型,奔驰C级,,,2016,4.2,,,26.10,26.44,店内直卖,严选车
bj,大众 迈腾 2016款 1.8TSI 智享豪华型,大众,迈腾,SI 智享豪华型,2016,2.9,1.8T,1.8,15.65,25.50,到店服务,非严选
bj,标致408 2016款 1.6T 自动豪华版,标致408,,自动豪华版,2016,8.6,1.6T,1.6,8.18,17.60,店内直卖,严选车
bj,福特 锐界 2012款 2.0T 精锐天窗版(进口),福特,锐界,精锐天窗版(进口),2015,10.5,2.0T,2.0,14.00,34.40,到店服务,非严选
bj,现代 全新胜达 2013款 3.0L 四驱尊享版 7座 欧IV(进口),现代,全新胜达,四驱尊享版 7座 欧IV(进口),2013,4.9,3.0L,3.0,11.67,12.33,到店服务,严选车
bj,本田 思域 2016款 220TURBO 手动豪华版,本田,思域,,2017,3.7,,,10.00,10.38,到店服务,严选车
bj,宝马3系 2014款 320Li 时尚型,宝马3系,,,2014,6.6,,,18.50,38.90,到店服务,非严选
bj,本田 杰德 2013款 1.8L CVT豪华版 6座,本田,杰德,CVT豪华版 6座,2013,2.5,1.8L,1.8,10.00,20.00,到店服务,非严选
bj,标致301 2014款 1.6L 手动舒适版,标致301,,手动舒适版,2016,1.6,1.6L,1.6,4.30,9.20,到店服务,非严选
bj,奥迪Q5 2015款 40 TFSI 舒适型,奥迪Q5,,,2016,3.3,,,28.00,52.70,到店服务,非严选
bj,大众 桑塔纳 2013款 1.6L 手动风尚版,大众,桑塔纳,手动风尚版,2014,4.3,1.6L,1.6,4.00,9.80,到店服务,非严选
bj,福特 福克斯 2012款 两厢 1.6L 手动舒适型,福特,福克斯,手动舒适型,2014,4.5,1.6L,1.6,5.30,13.00,到店服务,非严选
bj,比亚迪 速锐 2012款 1.5L 手动豪华型,比亚迪,速锐,手动豪华型,2013,8.9,1.5L,1.5,2.65,7.90,,非严选
bj,本田CR-V 2015款 2.0L 两驱风尚版,本田CR-V,,两驱风尚版,2016,3.9,2.0L,2.0,15.00,21.70,到店服务,非严选
bj,别克 君越 2012款 2.0T豪雅版,别克,君越,豪雅版,2011,12.8,2.0T,2.0,7.91,31.30,到店服务,严选车
bj,奥迪A6L 2017款 30 FSI 舒适型,奥迪A6L,,,2016,2.8,,,28.80,51.70,,非严选
bj,丰田 雷凌 2014款 1.6G CVT精英版,丰田,雷凌,,2015,4.8,,,7.80,13.50,到店服务,非严选
bj,丰田 花冠 2013款 1.6L 自动卓越版,丰田,花冠,自动卓越版,2014,3.7,1.6L,1.6,5.94,6.03,店内直卖,严选车
bj,大众 捷达 2013款 1.6L 手动舒适型,大众,捷达,手动舒适型,2013,6.6,1.6L,1.6,4.35,10.70,到店服务,严选车
bj,长城M4 2012款 1.5L 手动豪华型,长城M4,,手动豪华型,2013,4.4,1.5L,1.5,2.90,7.40,到店服务,非严选
bj,奥迪A4L 2013款 35 TFSI 自动标准型,奥迪A4L,,,2013,3.8,,,17.00,33.60,到店服务,非严选
bj,MG6 2013款 掀背 1.8L 手动驾值版,MG6,,手动驾值版,2013,6.4,1.8L,1.8,4.00,13.80,到店服务,非严选
bj,大众 途安 2013款 1.4T 自动璀璨版5座,大众,途安,自动璀璨版5座,2013,13.0,1.4T,1.4,8.20,22.20,到店服务,非严选
bj,比亚迪S6 2011款 2.0L 手动豪华型,比亚迪S6,,手动豪华型,2011,7.3,2.0L,2.0,2.80,9.80,到店服务,非严选
bj,起亚K2 2015款 三厢 1.4L MT GLS,起亚K2,,MT GLS,2016,4.6,1.4L,1.4,4.70,8.50,到店服务,非严选
bj,现代ix25 2015款 1.6L 自动两驱智能型GLS,现代ix25,,自动两驱智能型GLS,2017,1.2,1.6L,1.6,9.00,15.50,到店服务,非严选
bj,哈弗H2 2014款 1.5T 手动两驱精英版,哈弗H2,,手动两驱精英版,2015,7.1,1.5T,1.5,5.28,11.30,到店服务,非严选
bj,大众 宝来 2014款 1.6L 自动舒适型,大众,宝来,自动舒适型,2014,6.6,1.6L,1.6,7.00,13.90,到店服务,非严选
bj,大众 途观 2012款 1.8TSI 自动四驱菁英版,大众,途观,SI 自动四驱菁英版,2012,8.4,1.8T,1.8,11.00,29.50,到店服务,非严选
bj,现代 瑞纳 2014款 1.4L 手动智能型GLS,现代,瑞纳,手动智能型GLS,2015,6.3,1.4L,1.4,4.00,8.60,到店服务,非严选
bj,现代ix35 2012款 2.0L 自动两驱新锐版GL,现代ix35,,自动两驱新锐版GL,2013,7.2,2.0L,2.0,7.50,20.00,到店服务,非严选
bj,江淮 瑞风S3 2014款 1.5L 手动豪华智能型,江淮,瑞风S3,手动豪华智能型,2014,8.7,1.5L,1.5,3.60,8.10,到店服务,非严选
bj,现代 全新胜达 2013款 2.0T 自动四驱顶级型,现代,全新胜达,自动四驱顶级型,2013,16.4,2.0T,2.0,12.00,33.60,,非严选
bj,MG6 2010款 掀背 1.8T 手动舒适版,MG6,,手动舒适版,2011,5.5,1.8T,1.8,3.20,15.90,,非严选
bj,雪佛兰 迈锐宝 2013款 2.4L 自动豪华版,雪佛兰,迈锐宝,自动豪华版,2014,3.7,2.4L,2.4,10.00,21.70,到店服务,非严选
bj,比亚迪S6 2012款 2.0L 手动尊贵型,比亚迪S6,,手动尊贵型,2012,7.4,2.0L,2.0,3.38,11.70,到店服务,非严选
bj,东南DX7 2015款 1.5T 自动豪华型,东南DX7,,自动豪华型,2016,4.9,1.5T,1.5,7.80,14.10,到店服务,非严选
bj,大众 朗逸 2013款 改款经典 1.6L 自动风尚版,大众,朗逸,自动风尚版,2014,6.7,1.6L,1.6,7.00,13.60,到店服务,非严选
bj,起亚K2 2015款 三厢 1.4L MT GLS,起亚K2,,MT GLS,2016,4.6,1.4L,1.4,5.00,8.50,到店服务,非严选
bj,标致308 2012款 1.6L 手动风尚型,标致308,,手动风尚型,2013,4.2,1.6L,1.6,4.20,12.10,,非严选
bj,标致308 2014款 乐享版 经典 1.6L 手动优尚型,标致308,,手动优尚型,2015,5.1,1.6L,1.6,4.70,11.50,到店服务,非严选
bj,现代ix35 2015款 2.0L 自动两驱舒适型 国V,现代ix35,,自动两驱舒适型 国V,2017,4.3,2.0L,2.0,10.00,17.80,到店服务,非严选
bj,大众 速腾 2012款 1.4TSI 自动豪华型,大众,速腾,SI 自动豪华型,2012,9.2,1.4T,1.4,6.72,6.82,店内直卖,严选车
bj,凯迪拉克CT6 2016款 40T 豪华型,凯迪拉克CT6,,,2016,3.1,,,35.00,65.10,到店服务,非严选
bj,DS 5 2015款 1.6T 豪华版THP160,DS,5,豪华版THP160,2015,6.2,1.6T,1.6,10.20,26.50,,非严选
bj,奔驰E级 2011款 E 200 L CGI优雅型,奔驰E级,,,2011,7.3,,,15.17,16.49,到店服务,严选车
bj,奔驰GLK级 2015款 GLK 260 4MATIC 动感型 极致版,奔驰GLK级,,,2015,3.6,,,26.05,43.20,到店服务,非严选
bj,日产 轩逸 2016款 1.6XV CVT智享版,日产,轩逸,,2017,2.8,,,10.00,15.20,到店服务,非严选
bj,宝马3系 2016款 320Li 时尚型,宝马3系,,,2016,3.4,,,21.00,38.00,,非严选
bj,宝马5系 2014款 525Li 领先型,宝马5系,,,2014,8.6,,,25.00,50.60,到店服务,非严选
bj,福特 翼虎 2015款 1.5L GTDi 两驱风尚型,福特,翼虎,GTDi 两驱风尚型,2015,4.3,1.5L,1.5,11.21,11.9,到店服务,严选车
bj,比亚迪S7 2015款 2.0T 自动尊贵型,比亚迪S7,,自动尊贵型,2015,3.6,2.0T,2.0,6.50,14.10,到店服务,非严选
bj,丰田 卡罗拉 2017款 1.6L CVT GL,丰田,卡罗拉,CVT GL,2017,4.6,1.6L,1.6,9.00,12.80,到店服务,非严选
bj,雪佛兰 爱唯欧 2011款 三厢 1.6L MT SX,雪佛兰,爱唯欧,MT SX,2011,9.1,1.6L,1.6,2.92,10.80,到店服务,非严选
bj,斯柯达 晶锐 2014款 1.4L 自动晶灵版,斯柯达,晶锐,自动晶灵版,2015,3.2,1.4L,1.4,5.00,10.80,到店服务,非严选
bj,大众 朗境 2014款 1.4TSI DSG,大众,朗境,SI DSG,2014,4.8,1.4T,1.4,8.50,18.30,,非严选
bj,现代ix35 2015款 2.0L 自动两驱舒适型 国V,现代ix35,,自动两驱舒适型 国V,2016,3.9,2.0L,2.0,9.80,17.80,到店服务,非严选
bj,中华V5 2012款 1.6L 自动舒适型,中华V5,,自动舒适型,2013,9.0,1.6L,1.6,4.50,13.00,到店服务,非严选
bj,哈弗H6 2016款 升级版 1.5T 自动两驱精英型,哈弗H6,,自动两驱精英型,2016,4.1,1.5T,1.5,7.00,12.40,到店服务,非严选
bj,别克 君越 2013款 2.4L SIDI精英舒适型,别克,君越,SIDI精英舒适型,2013,12.6,2.4L,2.4,10.00,27.80,到店服务,非严选
bj,雪佛兰 科鲁兹 2013款 1.6L SE MT,雪佛兰,科鲁兹,SE MT,2014,7.0,1.6L,1.6,5.00,13.00,到店服务,非严选
bj,斯柯达 昕锐 2013款 1.4L 手动乐选型,斯柯达,昕锐,手动乐选型,2014,4.5,1.4L,1.4,4.19,8.70,到店服务,非严选
bj,荣威350 2014款 1.5L 手动迅捷版,荣威350,,手动迅捷版,2014,6.3,1.5L,1.5,3.65,9.80,到店服务,非严选
bj,现代 朗动 2012款 1.6L 自动领先型,现代,朗动,自动领先型,2013,10.0,1.6L,1.6,6.15,13.70,到店服务,非严选
bj,吉利 帝豪 2014款 三厢 1.5L 手动时尚型,吉利,帝豪,手动时尚型,2014,3.8,1.5L,1.5,4.00,7.60,到店服务,非严选
bj,大众 桑塔纳 2015款 1.4L 手动风尚版,大众,桑塔纳,手动风尚版,2016,1.2,1.4L,1.4,5.21,9.20,到店服务,非严选
bj,别克 凯越 2011款 1.6LX-MT,别克,凯越,X-MT,2012,8.5,1.6L,1.6,3.10,10.80,到店服务,非严选
bj,日产 骐达 2011款 1.6L CVT智能型,日产,骐达,CVT智能型,2012,5.6,1.6L,1.6,5.80,13.60,,非严选
bj,中华V3 2016款 1.5L 手动舒适型,中华V3,,手动舒适型,2015,2.9,1.5L,1.5,3.80,7.50,到店服务,非严选
bj,别克GL8 2012款 2.4L BASE舒适版,别克GL8,,BASE舒适版,2013,10.2,2.4L,2.4,9.60,22.70,到店服务,非严选
bj,众泰T600 2015款 1.5T 手动尊贵型,众泰T600,,手动尊贵型,2015,3.5,1.5T,1.5,5.10,10.70,,非严选
bj,奥迪A6L 2012款 TFSI 舒适型,奥迪A6L,,,2012,6.3,,,20.98,48.50,,非严选
bj,现代 悦动 2010款 1.6L AT GLS,现代,悦动,AT GLS,2010,9.5,1.6L,1.6,3.65,13.00,,非严选
bj,福特 福克斯 2011款 三厢 1.8L 自动时尚型,福特,福克斯,自动时尚型,2012,8.9,1.8L,1.8,4.20,13.90,到店服务,非严选
bj,吉利 帝豪 2016款 三厢 1.5L 手动向上版,吉利,帝豪,手动向上版,2015,5.8,1.5L,1.5,4.60,8.70,到店服务,非严选
bj,现代 朗动 2012款 1.6L 自动尊贵型,现代,朗动,自动尊贵型,2013,11.0,1.6L,1.6,6.00,14.40,,非严选
bj,雪铁龙 世嘉 2011款 三厢 1.6L 自动时尚型,雪铁龙,世嘉,自动时尚型,2012,5.3,1.6L,1.6,4.00,12.90,,非严选
bj,哈弗H6 2015款 升级版 1.5T 手动两驱都市型,哈弗H6,,手动两驱都市型,2016,2.9,1.5T,1.5,6.25,10.80,到店服务,非严选
bj,大众POLO 2014款 1.4L 自动舒适版,大众POLO,,自动舒适版,2015,3.8,1.4L,1.4,6.00,10.70,到店服务,非严选
bj,现代ix35 2012款 2.0L 自动两驱精英版GLS,现代ix35,,自动两驱精英版GLS,2012,5.9,2.0L,2.0,8.00,21.30,,非严选
bj,丰田 卡罗拉 2017款 改款 1.2T S-CVT GL-i,丰田,卡罗拉,S-CVT GL-i,2017,0.8,1.2T,1.2,10.36,13.90,店内直卖,严选车
bj,宝马3系 2014款 320Li 时尚型,宝马3系,,,2013,8.6,,,16.76,38.90,到店服务,严选车
bj,宝马5系 2012款 520Li 典雅型,宝马5系,,,2012,11.6,,,18.99,19.17,到店服务,严选车
bj,宝马X1 2012款 xDrive20i 豪华型,宝马X1,,,2012,9.3,,,12.80,43.30,,非严选
bj,奔驰C级 2016款 C 200 L 运动型,奔驰C级,,,2017,4.0,,,26.74,27.17,到店服务,严选车
bj,海马S5 2015款 1.6L 手动豪华型天窗版,海马S5,,手动豪华型天窗版,2016,1.7,1.6L,1.6,5.00,9.30,到店服务,非严选
bj,起亚 智跑 2011款 2.0L 自动两驱版GLS,起亚,智跑,自动两驱版GLS,2011,16.2,2.0L,2.0,6.25,20.90,到店服务,非严选
